序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
103,,220923348288,3494360647731962,"懒得起名字哩114514",5,男,"致敬",2024-05-11 16:56:03,0,1,"时人莫小池中水，浅处无妨有卧龙。",河南,否,https://i2.hdslb.com/bfs/face/1b1ce31ec7fb52a06152e7c812a6e4f98b11de95.jpg
104,,220886254448,386714159,"-AIRENF-",6,男,"热血山河铸英魂，铁甲雄风永长存",2024-05-11 12:11:33,0,1,"你所热爱的就是你的生活",四川,是,https://i2.hdslb.com/bfs/face/fdf6841e6ed17e8afaa21f2ef0ef2d21aa199d14.jpg
105,,220883543392,497218732,"love_kisskiss",6,女,"致敬",2024-05-11 11:53:48,0,1,"",江苏,否,https://i1.hdslb.com/bfs/face/3f4fd9c8e2e086574faa1a2f6b1972a720d45d64.jpg
106,,220872864128,17564249,"Wys1412_",6,男,"致敬",2024-05-11 10:29:51,0,2,"无",福建,是,https://i2.hdslb.com/bfs/face/777af009baaddd7bacd1a04d9446e8d7f261f436.jpg
107,,220872241664,357216381,"绍歌念君",6,女,"致敬英雄",2024-05-11 10:23:43,0,2,"",重庆,是,https://i0.hdslb.com/bfs/face/e67b3a8653f278b4138e76cfa83395859ada9576.jpg
108,,220818048336,524926595,"联合国理塘丁真",6,女,"唉",2024-05-10 22:52:26,0,2,"已进化为抽奖哥",上海,否,https://i2.hdslb.com/bfs/face/52c6f90a560a8a21551b49794bcdc758307e85ac.jpg
109,,220797092160,520754442,"核污水不等于核废水",6,保密,"今天是2024年5月10日，转眼四年……",2024-05-10 20:48:48,0,1,"",湖北,否,https://i0.hdslb.com/bfs/face/7ce14c943152e4c567339ef0258a30bab40c4327.jpg
110,,220795682672,454654263,"--仙贝贝",6,保密,"默哀",2024-05-10 20:38:34,0,1,"",辽宁,否,https://i0.hdslb.com/bfs/face/f336c0389460895232af76f32f12bab2e023c4f6.jpg
111,,220791545776,493889491,"落花独舞不归",5,男,"默哀",2024-05-10 20:12:19,0,1,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
112,,220676910736,3546672401484171,"_-羁-鸟-_",3,男,"致敬！敬礼！",2024-05-10 00:13:49,0,0,"嗨害嗨",辽宁,否,https://i0.hdslb.com/bfs/face/0bce795c4407aff30c11749de52b96f7a6a9d663.jpg
113,,220662689856,499973070,"Puffs茶茶",5,保密,"默哀",2024-05-09 22:43:54,0,0,"",上海,是,https://i0.hdslb.com/bfs/face/25c081de948880bbef6a3ed485ce441ba935d47f.webp
114,,220639773872,493889491,"落花独舞不归",5,男,"默哀",2024-05-09 20:19:57,0,1,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
115,,220625177856,675178752,"binbT_T",5,保密,"致敬[大哭][大哭]",2024-05-09 18:42:18,0,0,"天亮了，是时候休息了",河南,是,https://i0.hdslb.com/bfs/face/a1bb1a02e450dde877e640d99c17ad424b9d082f.webp
116,,220500851744,493889491,"落花独舞不归",5,男,"默哀",2024-05-08 21:30:53,2,3,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
117,220500851744,220622416848,354632234,"渔阳度",5,保密,"每天来吗？",2024-05-09 18:23:02,0,2,"",山西,否,http://i1.hdslb.com/bfs/face/00eb458f0434d5cf86216e6bb3f2535cc45110b9.jpg
118,220622416848,220629367840,493889491,"落花独舞不归",5,男,"回复 @渔阳度 :目前来说是",2024-05-09 19:09:08,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
119,,220353155168,493889491,"落花独舞不归",5,男,"默哀",2024-05-07 21:15:46,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
120,,220219476544,493889491,"落花独舞不归",5,男,"默哀",2024-05-06 22:27:39,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
121,,220084581312,493889491,"落花独舞不归",5,男,"默哀",2024-05-05 23:30:33,0,3,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
122,,220015526000,471831382,"wokell",5,男,"三年啦！",2024-05-05 15:59:18,0,0,"起点扑街作者╭(ᵔ_>ᵔ)╮
专门自嗨，看了就后悔",广东,否,https://i1.hdslb.com/bfs/face/4185a51ae84dbd552493a596c5dc9d9905b520fe.jpg
123,,219923024048,1532925306,"iami丸子",6,保密,"我点进这个视频的时候，有670多万的播放量，可仅仅三分钟的时长，又有多少人看到了最后呢？又有多少人发自内心为那些最可爱的人在心中默哀。。
这是我刚刚突发的一个感受，因为我差点就成为了点进来点个赞发个弹幕又匆匆点出去的那类人。就在我准备点出去的那一刻，我听到了倒计时的声响，看着那不断流逝时间，我开始沉思，我点进这个视频的意义在哪里？是因为想点个赞证明自己来过？证明自己对烈士的敬意？我不知道。
看下日期，这个视频是在清明节那天发出的，也许是因为我没有在清明那天点开，没有那种在特定的日子里做特别的事的意义，所以我才离开。但这是我在安慰自己。那些为我们这个时代这个国家献出生命的英雄，难道我只有在清明节才可以为他们默哀吗？
短短三分钟的视频，没有五彩斑斓的图片，只有朴实无华的文字，我想，倘诺不是那倒计时引起了我的注意，这段文字就不会出现在这里。
我觉得，在这件事上，我是这个时代的很多年轻人的一个缩影吧，沉不住气，耐不住心，心浮气躁，这也是短视频流行的原因之一吧。
亦或是有些人，自欺欺人的看了三分钟，然后扭头就走，心中丝毫没有对烈士的敬意，以为自己花了三分钟的时间，看完这个视频就是爱国了。
但是，央视缺你一个播放量吗，需要你来充数吗？我觉得这个视频真的很有意义，他是为了让我们新时代年轻人静得下心来，真正的学会饮水思源，铭记历史，奋发图强。
在此，我由衷地，向烈士致敬，向人民英雄致敬，并表以感激和谢意：谢谢你们！！永远记住你们！！！
今天正好是五四青年节，回想105年前的今天，心中更是惭愧不已。我无法承诺自己能够不负时代，不负众望，但我定会尽其所能，吾辈定当自强。
最后，默哀，致敬！",2024-05-04 23:53:01,2,16,"动画区成分复杂的up主，最爱樱桃小丸子",福建,否,https://i0.hdslb.com/bfs/face/dbef932a89446f59e26eba78454b07643281322d.jpg
124,219923024048,219923677856,1532925306,"iami丸子",6,保密,"这是本人一时的有感而发，可能语言组织得不太好，但我希望能够激起你向上的心[奋斗]以及对历史和未来的感悟",2024-05-04 23:57:33,0,0,"动画区成分复杂的up主，最爱樱桃小丸子",福建,否,https://i0.hdslb.com/bfs/face/dbef932a89446f59e26eba78454b07643281322d.jpg
125,219923024048,220084729984,493889491,"落花独舞不归",5,男,"说的不错👍",2024-05-05 23:30:55,0,0,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
126,,219913350944,65902595,"心寒丶丶",6,保密,"致敬",2024-05-04 22:56:11,0,0,"",江苏,是,https://i2.hdslb.com/bfs/face/09254d48afce2f9c658cd47690085c998f998fd6.jpg
127,,219881416160,493889491,"落花独舞不归",5,男,"默哀",2024-05-04 19:45:45,0,1,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
128,,219770242816,287008489,"-委心任去留-",6,女,"t.est",2024-05-04 01:46:13,0,1,"别卷了哥，同胞们要被你卷死了，你自己也快了",浙江,否,https://i1.hdslb.com/bfs/face/9a90ac3d8ffdf72f548b64d9669a90a9d65afe7c.jpg
129,,219751627600,493889491,"落花独舞不归",5,男,"默哀",2024-05-03 23:19:08,0,1,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
130,,219587598832,493889491,"落花独舞不归",5,男,"默哀",2024-05-02 22:56:36,0,4,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
131,,219446788528,698254134,"bili_71608264445",6,保密,"3分钟很短，一辈子很长，愿未能实现，都实现",2024-05-02 00:51:59,0,2,"",广东,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
132,,219427430624,493889491,"落花独舞不归",5,男,"默哀",2024-05-01 22:37:46,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
133,,219299747616,1304698836,"Z吾佛免名",4,保密,"我回来再次默衰",2024-05-01 03:55:49,0,5,"",广东,否,https://i0.hdslb.com/bfs/face/ccdacb1c22e732937579b4a0eedc97330ae1492b.jpg
134,,219276454384,493889491,"落花独舞不归",5,男,"默哀",2024-04-30 23:24:01,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
135,,219248923040,435487202,"银海三千",6,保密,"为中华崛起而奋斗",2024-04-30 20:25:32,0,0,"人心中的成见就像一座大山",辽宁,否,https://i2.hdslb.com/bfs/face/87c822a285cbb413671d0789a41b6f142d7a7737.jpg
136,,219225696592,1470600956,"是否汐",6,男,"已经三年了？[大哭][大哭][大哭]",2024-04-30 17:58:03,0,4,"",江西,是,https://i2.hdslb.com/bfs/face/16d2cc3503e7eee86a6584483cc7f4ae3d8e0983.jpg
137,,219189019808,640359537,"是珞珞hu",5,女,"考古，我们胜利了，安息吧",2024-04-30 12:57:18,0,7,"千古你吗",云南,否,https://i0.hdslb.com/bfs/face/dc66b16102a4cfa2825c918ccec59c5708996dc9.jpg
138,,219116784640,493889491,"落花独舞不归",5,男,"默哀",2024-04-29 22:19:08,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
139,,218964952240,493889491,"落花独舞不归",5,男,"默哀",2024-04-28 21:39:16,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
140,,218821525168,493889491,"落花独舞不归",5,男,"默哀",2024-04-27 22:30:46,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
141,,218666619680,493889491,"落花独舞不归",5,男,"默哀",2024-04-26 22:45:19,0,1,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
142,,218523690960,34198252,"bq么么",6,保密,"逝者安息，生者自强。我们永远记住你。",2024-04-25 23:22:58,0,0,"",浙江,否,https://i1.hdslb.com/bfs/face/28f7f25710d8ee9250873c0e702c5c2a9357a076.jpg
143,,218496687056,493889491,"落花独舞不归",5,男,"默哀",2024-04-25 20:24:45,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
144,,218488850752,476112940,"祈倾心",6,男,"已经三年了嘛[大哭][大哭][大哭]",2024-04-25 19:30:07,0,2,"。。。",贵州,是,https://i1.hdslb.com/bfs/face/4b2689af3fbc00df66097437a8f490a2ea5673a8.jpg
145,,218376442784,493889491,"落花独舞不归",5,男,"默哀",2024-04-24 23:14:13,0,5,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
146,,218219181216,493889491,"落花独舞不归",5,男,"默哀",2024-04-23 22:04:38,0,4,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
147,,218081016096,493889491,"落花独舞不归",5,男,"默哀",2024-04-22 22:35:40,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
148,,217903499568,493889491,"落花独舞不归",5,男,"默哀",2024-04-21 18:49:51,0,3,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
149,,217723841392,519158438,"bili_519158438",5,女,"[拥抱]",2024-04-20 16:34:50,0,0,"",天津,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
150,,217709754752,493889491,"落花独舞不归",5,男,"默哀",2024-04-20 14:38:10,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
151,,217583669312,493889491,"落花独舞不归",5,男,"默哀",2024-04-19 18:04:28,0,1,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
152,,217486659520,1656148177,"__旁觀者",5,保密,"每次点进这个视频都能硬控我三分钟（）这180秒，又短暂又漫长",2024-04-18 23:32:58,0,1,"",江苏,是,https://i1.hdslb.com/bfs/face/958f5dce61814f55cb3d0baa912ab79b264a039b.jpg
153,,217435417120,493889491,"落花独舞不归",5,男,"默哀",2024-04-18 17:54:04,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
154,,217266146448,493889491,"落花独舞不归",5,男,"默哀",2024-04-17 13:54:35,0,3,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
155,,217196083616,262353146,"马非象fx",6,保密,"历史书上的短短几句话是多少人的一生",2024-04-16 23:08:44,0,1,"",江苏,否,https://i2.hdslb.com/bfs/face/014310bf4367a6d6e051805dfdcc84eed6c3fbe5.jpg
156,,217191694992,324097452,"依旧笑清风",6,男,"2024年，我刷着手机顺手就点了进来，这一刻，我首先想到的是先烈，然后想到一句话：哪有什么岁月静好，只是有人在替你负重前行！",2024-04-16 22:42:11,0,4,"纯，属虚构；乱，是佳人！",上海,否,https://i0.hdslb.com/bfs/face/a5ac1848e1d17c6dd038e69e087885793b1c5a96.jpg
157,,217185958864,130013885,"有一人憔悴",6,保密,"不知不觉已经24年的四月份了，四号那天总感觉少做了什么，致敬，我们永远铭记。",2024-04-16 22:06:42,0,1,"我曾在人山人海的星光里为你嘶声呐喊，最美好的岁月都与你有关。",河南,是,https://i2.hdslb.com/bfs/face/5611119a8c210733b85a431a92dc6c05c3f748be.jpg
158,,217149045360,501706161,"Atemcy",6,保密,"原来都过去了四年了啊",2024-04-16 17:57:13,0,0,"我就是爱抽奖 随便攻击哈哈哈",云南,是,https://i0.hdslb.com/bfs/face/eec74d2088af660051524c3422eea9fd11b05966.webp
159,,217107277520,493889491,"落花独舞不归",5,男,"默哀",2024-04-16 12:02:54,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
160,,217012859312,190086166,"無夢涙ヾ",5,保密,"致敬！！！",2024-04-15 18:45:00,0,0,"",广东,否,https://i1.hdslb.com/bfs/face/ae43f0aa003bc2f62905869fd5dba21b85797bd0.jpg
161,,216974637376,493889491,"落花独舞不归",5,男,"默哀",2024-04-15 13:13:46,0,2,"花落，在半空独舞，却不归。
（骂人和诅咒的反弹加拉黑）",江苏,否,https://i1.hdslb.com/bfs/face/41c8efd98fbe0f5f8f2c55498ee9dc6d5e0dec0f.jpg
162,,216859657568,13377062,"水杉林上小少年树下",6,男,"[保佑]",2024-04-14 17:55:28,0,0,"这个人太懒了，什么标签都没写",浙江,否,https://i2.hdslb.com/bfs/face/2e8f3c7c90ea4cbe9ecb4d6ac618ec4676ed3e41.jpg
163,,216842654112,489537054,"干吃葱油饼",6,男,"[拥抱]",2024-04-14 15:50:28,0,0,"爱数码，爱技术，爱生活",广西,否,https://i0.hdslb.com/bfs/face/31f2bead2897ac1ed5c480b6ff5dce5ecd9dc841.jpg
164,,216700735424,523270627,"天马行空爱好者",5,保密,"[奥比岛_委屈][奥比岛_委屈][奥比岛_委屈]",2024-04-13 18:27:05,0,1,"优雅，永不过时?",河北,否,https://i1.hdslb.com/bfs/face/2b815f6a7d4051430f1733f375832f168f3ec9b8.jpg
165,,216675306752,520620112,"哎呀妈耶-",6,男,"哎",2024-04-13 15:18:06,0,0,"。。。。不知道说啥所以不写",江西,是,https://i1.hdslb.com/bfs/face/861c28a5de3008afae74f3de7065ddcbc47e9d1e.jpg
166,,216606934960,522046966,"逆风Luff",6,男,"现在回头看。。。后面更不容易啊[大哭]",2024-04-13 01:40:12,1,4,"Infinity.",安徽,否,https://i1.hdslb.com/bfs/face/c14041de5e2b30a50ba56e1d98183840cdeed1b7.jpg
167,216606934960,216908344304,446115924,"zero_two飒",5,保密,"确实，国际局势不乐观",2024-04-14 23:10:49,0,0,"看看你的",甘肃,否,https://i0.hdslb.com/bfs/face/aed0fe027744694aceb2fd044d66e3debe725009.jpg
168,,216604916736,1479195310,"justinbetter",5,保密,"今天刷到了",2024-04-13 01:17:08,0,1,"just be better",安徽,是,https://i1.hdslb.com/bfs/face/8f7ea74c74a5378e15f92b05f768103b9d03da18.jpg
169,,216576090000,486850245,"青言如依",6,女,"……
人民英雄永垂不朽",2024-04-12 21:56:31,0,2,"五湖四海皆兄弟，我劝你别乱来ಠ︵ಠ凸",安徽,是,https://i0.hdslb.com/bfs/face/b3459539e0d7ce4e0ae37ebee17b872f46725384.webp
170,,216574085520,170196719,"鸣泉PLUS",6,保密,"men of honor[保佑]",2024-04-12 21:43:31,0,1,"人生当苦无妨，良人当归即好",北京,否,https://i2.hdslb.com/bfs/face/7d7471f6be8894647e8850eefa02c4f1b0b52e18.jpg
171,,216570069904,524754893,"B友个个是人才",5,保密,"[保佑]",2024-04-12 21:17:42,0,2,"哈哈哈B站真是好看",山西,是,https://i2.hdslb.com/bfs/face/901435ef227c679e6df25f681e730d5539874fe4.jpg
172,,216569907856,1941466611,"霓心飞梦",4,保密,"默哀[大哭]",2024-04-12 21:16:34,0,1,"你好呀，这里是霓心飞梦，欢迎你点击我，我的愿望那就是能够每天爱你…….QAQ",湖北,否,https://i0.hdslb.com/bfs/face/b51714dfeb21ef1895dbafd80fe5a582ac14004b.jpg
173,,216136227104,669854951,"bili_40928669517",2,保密,"无意间点开这个视频。
看到标题，我于是闭上眼，静静聆听。
周围的一切都渐渐销声匿迹，似乎这片大地上一切的喧嚣嘈杂都与我无缘了。
脑海里只剩下清脆的钟声。
我的意识渐渐模糊了…
醒来的时候，面前只有一条河。
河里挤满了半透明的，红色的人。
他们面朝河的尽头，那是汇入海洋的地方。
他们随河流逐渐远去，每个人的神情都骄傲得如同还活着一般。
我伸手想抓住一个人的胳膊捞他上来，手却穿了过去，穿进了他炽热的胸膛。
我抽出手来，感觉抓到了什么。
手心里是一块像是宝石的东西，闪闪发光，上面还隐隐约约刻着镰刀和锤子。
我小心翼翼地把它放进口袋，抬起头。
河的尽头，赤色的太阳缓缓升起。",2024-04-09 21:00:58,0,8,"",广东,否,https://i2.hdslb.com/bfs/face/51875a124f446de301026d06bf1a842b6fdedba2.jpg
174,,216020803952,24430885,"XuYinLiii",6,男,"致敬",2024-04-08 23:18:46,0,1,"江间花落无人问，空杯斟酒待人浔。",江西,否,https://i1.hdslb.com/bfs/face/6bbf42320b496eb0aca2d59254cc11e1b7297116.jpg
